3712,212
3713,332
3714,315
3715,478
3716,479
3717,480
3718,481
3719,398
3720,211
3721,364
3722,461
3723,216
3724,211
3725,236
3726,321
3727,482
3728,423
3729,483
3730,426
3731,211
3732,484
3733,343
3734,485
3735,486
3736,255
3737,211
3738,211
3739,268
3740,349
3741,211
3742,461
3743,211
3744,226
3745,417
3746,233
3747,487
3748,455
3749,463
3750,337
3751,299
3752,228
3753,488
3754,444
3755,268
3756,300
3757,443
3758,489
3759,259
3760,490
3761,211
3762,223
3763,237
3764,268
3765,491
3766,426
3767,317
3768,492
3769,493
3770,494
3771,495
3772,214
3773,496
3774,497
3775,216
3776,498
3777,211
3778,421
3779,436
3780,211
3781,499
3782,500
3783,501
3784,211
3785,211
3786,211
3787,317
3788,391
3789,211
3790,430
3791,493
3792,502
3793,503
3794,232
3795,504
3796,505
3797,215
3798,423
3799,506
3800,446
3801,317
3802,507
3803,317
3804,211
3805,211
3806,507
3807,508
3808,284
3809,216
3810,389
3811,268
3812,423
3813,509
3814,247
3815,510
3816,211
3817,426
3818,511
3819,268
3820,512
3821,513
3822,211
3823,514
3824,247
3825,515
3826,211
3827,211
3828,516
3829,450
3830,517
3831,225
3832,216
3833,334
3834,301
3835,463
3836,446
3837,518
3838,519
3839,507
3840,356
3841,520
3842,521
3843,522
3844,523
3845,524
3846,525
3847,447
3848,423
3849,331
3850,526
3851,211
3852,342
3853,527
3854,211
3855,416
3856,300
3857,528
3858,529
3859,530
3860,531
3861,399
3862,211
3863,532
3864,533
3865,534
3866,342
3867,535
3868,536
3869,237
3870,417
3871,537
3872,538
3873,539
3874,453
3875,540
3876,541
3877,268
3878,445
3879,268
3880,211
3881,211
3882,216
3883,440
3884,542
3885,383
3886,543
3887,458
3888,391
3889,321
3890,259
3891,544
3892,545
3893,423
3894,369
3895,307
3896,278
3897,308
3898,546
3899,547
3900,548
3901,257
3902,211
3903,549
3904,550
3905,257
3906,551
3907,436
3908,211
3909,515
3910,302
3911,436
3912,423
3913,552
3914,216
3915,553
3916,554
3917,555
3918,556
3919,557
3920,211
3921,558
3922,469
3923,559
3924,560
3925,427
3926,428
3927,561
3928,268
3929,416
3930,562
3931,563
3932,533
3933,350
3934,292
3935,564
3936,389
3937,565
3938,566
3939,302
3940,567
3941,551
3942,567
3943,416
3944,211
3945,427
3946,568
3947,506
3948,339
3949,544
3950,279
3951,569
3952,223
3953,504
3954,211
3955,342
3956,409
3957,570
3958,211
3959,392
3960,458
3961,378
3962,463
3963,571
3964,572
3965,378
3966,236
3967,372
3968,307
3969,573
3970,501
3971,574
3972,423
3973,575
3974,576
3975,317
3976,577
3977,578
3978,579
3979,580
3980,265
3981,334
3982,462
3983,581
3984,582
3985,481
3986,211
3987,527
3988,369
3989,583
3990,211
3991,211
3992,584
3993,311
3994,585
3995,391
3996,586
3997,426
3998,587
3999,361
4000,588
4001,381
4002,589
4003,259
4004,581
4005,554
4006,211
4007,355
4008,583
4009,544
4010,590
4011,591
4012,509
4013,592
4014,211
4015,398
4016,593
4017,510
4018,594
4019,589
4020,324
4021,595
4022,573
4023,285
4024,596
4025,211
4026,436
4027,211
4028,597
4029,598
4030,430
4031,599
4032,600
4033,436
4034,211
4035,601
4036,602
4037,579
4038,265
4039,603
4040,604
4041,605
4042,562
4043,259
4044,606
4045,607
4046,608
4047,272
4048,544
4049,370
4050,609
4051,428
4052,610
4053,420
4054,313
4055,580
4056,513
4057,443
4058,570
4059,415
4060,436
4061,236
4062,611
4063,212
4064,455
4065,463
4066,612
4067,458
4068,290
4069,562
4070,226
4071,494
4072,416
4073,613
4074,211
4075,332
4076,285
4077,614
4078,344
4079,615
4080,311
4081,426
4082,614
4083,400
4084,313
4085,616
4086,378
4087,352
4088,493
4089,400
4090,617
4091,255
4092,399
4093,211
4094,290
4095,451
4096,581
4097,618
4098,327
4099,356
4100,295
4101,619
4102,387
4103,620
4104,621
4105,622
4106,623
4107,624
4108,544
4109,625
4110,578
4111,278
4112,626
4113,627
4114,265
4115,211
4116,333
4117,450
4118,378
4119,628
4120,629
4121,630
4122,631
4123,582
4124,514
4125,632
4126,633
4127,211
4128,613
4129,510
4130,449
4131,484
4132,634
4133,223
4134,635
4135,211
4136,593
4137,544
4138,211
4139,468
4140,434
4141,636
4142,345
4143,508
4144,276
4145,637
4146,638
4147,639
4148,640
4149,211
4150,641
4151,642
4152,643
4153,238
4154,211
4155,531
4156,211
4157,286
4158,510
4159,285
4160,357
4161,391
4162,263
4163,473
4164,372
4165,644
4166,545
4167,591
4168,544
4169,345
4170,254
4171,388
4172,451
4173,645
4174,646
4175,268
4176,647
4177,648
4178,336
4179,649
4180,510
4181,650
4182,651
4183,303
4184,652
4185,653
4186,532
4187,228
4188,637
4189,654
4190,211
4191,655
4192,656
4193,279
4194,287
4195,657
4196,658
4197,544
4198,659
4199,302
4200,237
4201,660
4202,637
4203,661
4204,211
4205,662
4206,663
4207,223
4208,458
4209,664
4210,211
4211,460
4212,665
4213,666
4214,667
4215,668
4216,508
4217,245
4218,219
4219,669
4220,451
4221,670
4222,544
4223,671
4224,332
4225,635
4226,424
4227,672
4228,564
4229,673
4230,447
4231,254
4232,544
4233,561
4234,674
4235,675
4236,237
4237,676
4238,241
4239,677
4240,678
4241,679
4242,438
4243,211
4244,602
4245,619
4246,680
4247,681
4248,682
4249,683
4250,277
4251,684
4252,685
4253,686
4254,687
4255,378
4256,578
4257,520
4258,688
4259,689
4260,310
4261,690
4262,691
4263,515
4264,692
4265,693
4266,443
4267,694
4268,695
4269,696
4270,295
4271,697
4272,365
4273,423
4274,324
4275,268
4276,230
4277,372
4278,302
4279,361
4280,447
4281,698
4282,350
4283,481
4284,542
4285,495
4286,353
4287,699
4288,589
4289,372
4290,700
4291,457
4292,701
4293,702
4294,271
4295,424
4296,235
4297,703
4298,372
4299,618
4300,704
4301,276
4302,401
4303,651
4304,514
4305,211
4306,227
4307,271
4308,334
4309,285
4310,705
4311,580
4312,706
4313,591
4314,707
4315,464
4316,433
4317,508
4318,564
4319,356
4320,295
4321,350
4322,491
4323,426
4324,708
4325,456
4326,560
4327,482
4328,709
4329,494
4330,710
4331,711
4332,359
4333,712
4334,576
4335,690
4336,700
4337,711
4338,211
4339,498
4340,713
4341,714
4342,715
4343,307
4344,632
4345,380
4346,545
4347,616
4348,332
4349,399
4350,716
4351,717
4352,718
4353,719
4354,720
4355,721
4356,722
4357,215
4358,723
4359,544
4360,724
4361,588
4362,589
4363,725
4364,211
4365,726
4366,504
4367,559
4368,727
4369,211
4370,307
4371,728
4372,729
4373,283
4374,290
4375,730
4376,645
4377,235
4378,308
4379,731
4380,732
4381,558
4382,450
4383,732
4384,493
4385,733
4386,734
4387,211
4388,735
4389,330
4390,736
4391,507
4392,737
4393,738
4394,289
4395,394
4396,428
4397,211
4398,710
4399,739
4400,211
4401,740
4402,741
4403,742
4404,743
4405,380
4406,665
4407,744
4408,745
4409,746
4410,747
4411,748
4412,749
4413,750
4414,673
4415,211
4416,704
4417,751
4418,752
4419,753
4420,632
4421,754
4422,211
4423,755
4424,568
4425,317
4426,637
4427,595
4428,756
4429,757
4430,758
4431,481
4432,313
4433,277
4434,232
4435,290
4436,759
4437,356
4438,703
4439,302
4440,469
4441,760
4442,362
4443,706
4444,748
4445,761
4446,290
4447,762
4448,211
4449,763
4450,648
4451,465
4452,445
4453,342
4454,552
4455,211
4456,268
4457,728
4458,740
4459,211
4460,307
4461,642
4462,764
4463,505
4464,230
4465,716
4466,765
4467,733
4468,254
4469,766
4470,723
4471,421
4472,701
4473,406
4474,767
4475,768
4476,698
4477,286
4478,227
4479,769
4480,770
4481,771
4482,747
4483,505
4484,570
4485,474
4486,605
4487,699
4488,544
4489,772
4490,700
4491,447
4492,268
4493,660
4494,773
4495,211
4496,354
4497,761
4498,774
4499,775
4500,758
4501,705
4502,356
4503,254
4504,776
4505,307
4506,211
4507,777
4508,778
4509,473
4510,232
4511,714
4512,705
4513,710
4514,679
4515,743
4516,779
4517,455
4518,392
4519,388
4520,780
4521,781
4522,211
4523,274
4524,398
4525,436
4526,782
4527,783
4528,784
4529,624
4530,385
4531,703
4532,785
4533,527
4534,786
4535,787
4536,788
4537,676
4538,789
4539,383
4540,593
4541,760
4542,289
4543,579
4544,790
4545,434
4546,791
4547,792
4548,793
4549,671
4550,775
4551,794
4552,674
4553,795
4554,390
4555,796
4556,797
4557,798
4558,262
4559,320
4560,799
4561,800
4562,688
4563,491
4564,801
4565,802
4566,284
4567,803
4568,804
4569,779
4570,805
4571,806
4572,666
4573,211
4574,559
4575,211
4576,807
4577,808
4578,809
4579,557
4580,247
4581,810
4582,213
4583,811
4584,812
4585,284
4586,494
4587,491
4588,813
4589,340
4590,653
4591,740
4592,300
4593,814
4594,815
4595,368
4596,816
4597,817
4598,818
4599,803
4600,216
4601,819
4602,820
4603,821
4604,562
4605,253
4606,817
4607,822
4608,602
4609,344
4610,823
4611,237
4612,489
4613,824
4614,825
4615,826
4616,827
4617,790
4618,828
4619,745
4620,240
4621,558
4622,829
4623,211
4624,211
4625,211
4626,830
4627,522
4628,831
4629,790
4630,510
4631,466
4632,832
4633,833
4634,292
4635,829
4636,834
4637,551
4638,568
4639,223
4640,621
4641,835
4642,564
4643,673
4644,670
4645,687
4646,836
4647,837
4648,458
4649,422
4650,247
4651,416
4652,211
4653,332
4654,236
4655,462
4656,568
4657,462
4658,294
4659,503
4660,422
4661,838
4662,491
4663,276
4664,465
4665,429
4666,839
4667,632
4668,296
4669,399
4670,840
4671,444
4672,477
4673,461
4674,512
4675,512
4676,545
4677,766
4678,841
4679,842
4680,843
4681,427
4682,645
4683,489
4684,844
4685,845
4686,760
4687,308
4688,421
4689,436
4690,211
4691,846
4692,745
4693,673
4694,847
4695,544
4696,848
4697,232
4698,758
4699,849
4700,259
4701,515
4702,850
4703,851
4704,559
4705,254
4706,211
4707,551
4708,852
4709,853
4710,854
4711,525
4712,624
4713,484
4714,855
4715,856
4716,857
4717,858
4718,284
4719,830
4720,544
4721,859
4722,688
4723,211
4724,860
4725,861
4726,790
4727,605
4728,862
4729,863
4730,632
4731,761
4732,354
4733,628
4734,737
4735,552
4736,659
4737,426
4738,573
4739,864
4740,638
4741,466
4742,613
4743,865
4744,866
4745,867
4746,280
4747,868
4748,385
4749,869
4750,870
4751,290
4752,351
4753,782
4754,871
4755,647
4756,237
4757,337
4758,872
4759,430
4760,873
4761,874
4762,211
4763,561
4764,875
4765,211
4766,394
4767,356
4768,876
4769,738
4770,567
4771,877
4772,276
4773,314
4774,878
4775,879
4776,880
4777,702
4778,564
4779,371
4780,520
4781,881
4782,882
4783,716
4784,883
4785,884
4786,885
4787,886
4788,887
4789,677
4790,308
4791,888
4792,330
4793,889
4794,890
4795,891
4796,218
4797,278
4798,580
4799,892
4800,332
4801,893
4802,304
4803,894
4804,877
4805,211
4806,642
4807,648
4808,356
4809,268
4810,416
4811,682
4812,895
4813,219
4814,719
4815,896
4816,897
4817,898
4818,899
4819,815
4820,316
4821,900
4822,372
4823,700
4824,647
4825,290
4826,901
4827,676
4828,211
4829,648
4830,525
4831,835
4832,902
4833,235
4834,474
4835,903
4836,333
4837,212
4838,461
4839,904
4840,905
4841,379
4842,447
4843,887
4844,365
4845,357
4846,235
4847,906
4848,508
4849,589
4850,858
4851,544
4852,302
4853,544
4854,907
4855,763
4856,384
4857,758
4858,211
4859,744
4860,484
4861,334
4862,757
4863,743
4864,535
4865,908
4866,211
4867,909
4868,568
4869,766
4870,232
4871,910
4872,911
4873,912
4874,913
4875,473
4876,914
4877,324
4878,211
4879,915
4880,916
4881,913
4882,490
4883,819
4884,426
4885,917
4886,251
4887,721
4888,455
4889,324
4890,747
4891,453
4892,785
4893,271
4894,237
4895,918
4896,548
4897,919
4898,211
4899,211
4900,920
4901,921
4902,333
4903,922
4904,228
4905,324
4906,681
4907,528
4908,399
4909,923
4910,924
4911,449
4912,211
4913,925
4914,277
4915,926
4916,544
4917,927
4918,928
4919,929
4920,330
4921,930
4922,931
4923,932
4924,780
4925,372
4926,933
4927,297
4928,708
4929,766
4930,211
4931,702
4932,669
4933,934
4934,935
4935,665
4936,936
4937,474
4938,937
4939,362
4940,938
4941,577
4942,939
4943,940
4944,941
4945,235
4946,701
4947,426
4948,802
4949,942
4950,943
4951,521
4952,666
4953,211
4954,944
4955,945
4956,663
4957,946
4958,762
4959,422
4960,947
4961,211
4962,564
4963,948
4964,803
4965,638
4966,949
4967,950
4968,519
4969,951
4970,719
4971,952
4972,697
4973,912
4974,866
4975,384
4976,953
4977,277
4978,475
4979,819
4980,211
4981,954
4982,955
4983,678
4984,211
4985,956
4986,957
4987,958
4988,959
4989,960
4990,909
4991,961
4992,962
4993,280
4994,228
4995,394
4996,963
4997,964
4998,965
4999,353
5000,320
5001,916
5002,475
5003,294
5004,703
5005,966
5006,372
5007,704
5008,967
5009,216
5010,968
5011,741
5012,513
5013,948
5014,335
5015,969
5016,439
5017,533
5018,970
5019,211
5020,268
5021,223
5022,320
5023,211
5024,447
5025,428
5026,331
5027,211
5028,866
5029,391
5030,971
5031,891
5032,762
5033,278
5034,463
5035,214
5036,747
5037,972
5038,676
5039,353
5040,384
5041,301
5042,424
5043,398
5044,973
5045,835
5046,324
5047,974
5048,361
5049,685
5050,237
5051,527
5052,257
5053,975
5054,472
5055,976
5056,580
5057,977
5058,591
5059,978
5060,979
5061,733
5062,416
5063,980
5064,276
5065,981
5066,503
5067,747
5068,982
5069,983
5070,984
5071,312
5072,255
5073,439
5074,985
5075,986
5076,828
5077,664
5078,283
5079,987
5080,988
5081,211
5082,826
5083,803
5084,675
5085,336
5086,989
5087,721
5088,990
5089,991
5090,992
5091,993
5092,356
5093,493
5094,815
5095,994
5096,504
5097,420
5098,611
5099,474
5100,678
5101,468
5102,494
5103,356
5104,478
5105,761
5106,969
5107,233
5108,716
5109,211
5110,390
5111,596
5112,995
5113,514
5114,533
5115,679
5116,996
5117,997
5118,420
5119,998
5120,668
5121,591
5122,966
5123,914
5124,999
5125,299
5126,1000
5127,211
5128,211
5129,1001
5130,307
5131,505
5132,388
5133,493
5134,708
5135,1002
5136,544
5137,799
5138,362
5139,432
5140,1003
5141,371
5142,391
5143,487
5144,873
5145,1004
5146,718
5147,246
5148,866
5149,653
5150,430
5151,211
5152,1005
5153,866
5154,474
5155,551
5156,835
5157,211
5158,520
5159,421
5160,697
5161,228
5162,1006
5163,732
5164,1007
5165,595
5166,276
5167,350
5168,430
5169,1008
5170,743
5171,211
5172,1009
5173,889
5174,236
5175,790
5176,211
5177,760
5178,320
5179,1010
5180,1011
5181,521
5182,1012
5183,309
5184,796
5185,1013
5186,799
5187,1014
5188,520
5189,419
5190,873
5191,1015
5192,1016
5193,1017
5194,678
5195,628
5196,211
5197,474
5198,506
5199,1018
5200,1019
5201,726
5202,211
5203,1020
5204,1021
5205,1022
5206,1023
5207,1024
5208,645
5209,590
5210,790
5211,1025
5212,1026
5213,892
5214,1027
5215,237
5216,330
5217,1028
5218,1029
5219,1030
5220,1031
5221,1032
5222,1033
5223,1034
5224,761
5225,846
5226,1035
5227,1036
5228,625
5229,762
5230,619
5231,211
5232,229
5233,1037
5234,1038
5235,674
5236,519
5237,929
5238,630
5239,287
5240,600
5241,1039
5242,1040
5243,1041
5244,1042
5245,1043
5246,995
5247,1044
5248,1045
5249,419
5250,1046
5251,1047
5252,904
5253,477
5254,1048
5255,1049
5256,1050
5257,456
5258,1001
5259,1051
5260,559
5261,782
5262,647
5263,1052
5264,762
5265,1053
5266,633
5267,1054
5268,1055
5269,597
5270,552
5271,1056
5272,1057
5273,761
5274,211
5275,1058
5276,211
5277,458
5278,457
5279,362
5280,1045
5281,810
5282,1059
5283,1060
5284,434
5285,475
5286,452
5287,1061
5288,1062
5289,1063
5290,830
5291,1064
5292,353
5293,1040
5294,852
5295,877
5296,1065
5297,956
5298,491
5299,579
5300,650
5301,1066
5302,1067
5303,1068
5304,960
5305,361
5306,380
5307,1069
5308,1070
5309,233
5310,1071
5311,697
5312,1046
5313,513
5314,368
5315,877
5316,1072
5317,603
5318,616
5319,795
5320,592
5321,762
5322,1073
5323,1074
5324,1075
5325,1076
5326,519
5327,726
5328,938
5329,1043
5330,1077
5331,1078
5332,1079
5333,522
5334,1080
5335,1081
5336,495
5337,211
5338,820
5339,1082
5340,653
5341,422
5342,544
5343,1083
5344,846
5345,866
5346,969
5347,359
5348,786
5349,555
5350,1084
5351,274
5352,522
5353,372
5354,869
5355,211
5356,830
5357,969
5358,957
5359,1085
5360,555
5361,1086
5362,828
5363,1087
5364,646
5365,461
5366,645
5367,1088
5368,977
5369,980
5370,211
5371,1089
5372,481
5373,1090
5374,635
5375,1091
5376,858
5377,498
5378,1092
5379,1093
5380,1094
5381,578
5382,355
5383,746
5384,455
5385,914
5386,481
5387,1095
5388,211
5389,1096
5390,544
5391,1040
5392,1097
5393,579
5394,1098
5395,680
5396,1099
5397,1100
5398,211
5399,975
5400,872
5401,1101
5402,211
5403,1102
5404,215
5405,400
5406,988
5407,1103
5408,1104
5409,1105
5410,682
5411,1106
5412,1107
5413,211
5414,529
5415,388
5416,268
5417,378
5418,381
5419,262
5420,463
5421,1108
5422,468
5423,1009
5424,1109
5425,211
5426,317
5427,1110
5428,371
5429,678
5430,916
5431,1111
5432,580
5433,535
5434,991
5435,448
5436,477
5437,726
5438,436
5439,560
5440,1112
5441,450
5442,678
5443,749
5444,1098
5445,1113
5446,773
5447,937
5448,1114
5449,463
5450,320
5451,247
5452,330
5453,1115
5454,1116
5455,211
5456,1117
5457,1118
5458,793
5459,1119
5460,1120
5461,1121
5462,1122
5463,1098
5464,887
5465,1098
5466,254
5467,1123
5468,211
5469,1040
5470,1124
5471,211
5472,864
5473,839
5474,865
5475,493
5476,286
5477,211
5478,1125
5479,1126
5480,1127
5481,376
5482,338
5483,1128
5484,1096
5485,453
5486,211
5487,1129
5488,736
5489,1130
5490,1131
5491,477
5492,1132
5493,1133
5494,704
5495,1134
5496,1135
5497,1034
5498,280
5499,738
5500,294
5501,653
5502,1136
5503,211
5504,460
5505,1137
5506,423
5507,1138
5508,1139
5509,1140
5510,1141
5511,1142
5512,736
5513,726
5514,736
5515,674
5516,1143
5517,1144
5518,1145
5519,663
5520,508
5521,1146
5522,332
5523,725
5524,363
5525,1147
5526,458
5527,238
5528,988
5529,1148
5530,1149
5531,952
5532,262
5533,338
5534,770
5535,228
5536,1150
5537,1151
5538,211
5539,1152
5540,1153
5541,1154
5542,211
5543,211
5544,923
5545,453
5546,1010
5547,493
5548,1155
5549,914
5550,605
5551,1156
5552,350
5553,995
5554,1157
5555,230
5556,538
5557,423
5558,246
5559,1158
5560,376
5561,704
5562,914
5563,1159
5564,519
5565,914
5566,262
5567,211
5568,1160
5569,827
5570,1161
5571,1162
5572,399
5573,466
5574,466
5575,790
5576,542
5577,294
5578,1163
5579,211
5580,611
5581,706
5582,1164
5583,1007
5584,1165
5585,211
5586,1166
5587,682
5588,991
5589,982
5590,1167
5591,1168
5592,1169
5593,1170
5594,1171
5595,1172
5596,1173
5597,1174
5598,1175
5599,1176
5600,1177
5601,1041
5602,942
5603,373
5604,472
5605,1178
5606,1179
5607,543
5608,1180
5609,1181
5610,286
5611,722
5612,485
5613,1182
5614,265
5615,1094
5616,331
5617,290
5618,478
5619,560
5620,354
5621,211
5622,593
5623,313
5624,1183
5625,548
5626,1184
5627,329
5628,877
5629,211
5630,1185
5631,1186
5632,1187
5633,558
5634,1188
5635,953
5636,698
5637,1189
5638,1190
5639,1191
5640,1192
5641,1193
5642,1194
5643,1116
5644,1195
5645,211
5646,475
5647,1196
5648,766
5649,546
5650,392
5651,703
5652,491
5653,420
5654,1057
5655,297
5656,296
5657,839
5658,1140
5659,1197
5660,447
5661,827
5662,1198
5663,416
5664,555
5665,639
5666,317
5667,1199
5668,1133
5669,1200
5670,1201
5671,937
5672,338
5673,700
5674,1116
5675,354
5676,216
5677,914
5678,344
5679,1012
5680,894
5681,1202
5682,468
5683,334
5684,1203
5685,1204
5686,1084
5687,515
5688,1205
5689,276
5690,1206
5691,1207
5692,1208
5693,1209
5694,493
5695,666
5696,914
5697,1210
5698,1211
5699,1212
5700,1102
5701,786
5702,564
5703,388
5704,430
5705,1213
5706,1214
5707,1215
5708,335
5709,1216
5710,1217
5711,1218
5712,247
5713,274
5714,1219
5715,311
5716,996
5717,1220
5718,611
5719,770
5720,914
5721,603
5722,1221
5723,1222
5724,1223
5725,448
5726,1224
5727,1225
5728,1204
5729,1226
5730,775
5731,211
5732,1227
5733,634
5734,1228
5735,1229
5736,1230
5737,1231
5738,1182
5739,225
5740,633
5741,1232
5742,535
5743,320
5744,435
5745,907
5746,1233
5747,1234
5748,943
5749,1228
5750,1235
5751,852
5752,852
5753,557
5754,1236
5755,1191
5756,1237
5757,1238
5758,780
5759,1239
5760,842
5761,219
5762,1240
5763,1241
5764,1242
5765,1243
5766,211
5767,591
5768,390
5769,1244
5770,1245
5771,1246
5772,1247
5773,1248
5774,356
5775,1249
5776,1250
5777,1251
5778,1252
5779,307
5780,335
5781,439
5782,1253
5783,1254
5784,1255
5785,339
5786,458
5787,956
5788,579
5789,676
5790,1256
5791,1257
5792,549
5793,1258
5794,319
5795,1259
5796,211
5797,687
5798,642
5799,1260
5800,484
5801,1261
5802,796
5803,1262
5804,738
5805,914
5806,1190
5807,1263
5808,1264
5809,1265
5810,1266
5811,1267
5812,914
5813,1268
5814,1269
5815,1270
5816,1041
5817,261
5818,1271
5819,1272
5820,1273
5821,714
5822,1274
5823,914
5824,1275
5825,1276
5826,1277
5827,1278
5828,666
5829,1279
5830,1280
5831,1281
5832,1152
5833,455
5834,1282
5835,1054
5836,1283
5837,273
5838,388
5839,449
5840,378
5841,428
5842,215
5843,335
5844,474
5845,761
5846,441
5847,1109
5848,211
5849,268
5850,375
5851,247
5852,1284
5853,1285
5854,837
5855,1252
5856,332
5857,429
5858,211
5859,1286
